# x_ref_m, y_ref_m, width_right_m, width_left_m, x_normvec_m, y_normvec_m, alpha_m, s_racetraj_m, psi_racetraj_rad, kappa_racetraj_radpm, vx_racetraj_mps, ax_racetraj_mps2
-39.3003552, -56.6521364, 5.0368679, 4.9631321, -0.7018609, -0.7123141, -4.2588854, 826.2779228, -2.5196970, 0.0664501, 9.3174096, 5.2479115
-39.0817096, -56.8628103, 5.0348661, 4.9651339, -0.6858267, -0.7277649, -4.2204592, 826.4906436, -2.5067797, 0.0626759, 9.4293811, 5.2466521
-38.8581372, -57.0689225, 5.0310281, 4.9689719, -0.6697755, -0.7425636, -4.1796370, 826.7069177, -2.4946088, 0.0589822, 9.5400121, 5.2453929
-38.6298890, -57.2703901, 5.0271901, 4.9728099, -0.6537095, -0.7567456, -4.1363485, 826.9265630, -2.4831696, 0.0553614, 9.6493487, 5.2441340
-38.3972165, -57.4671303, 5.0233522, 4.9766478, -0.6376277, -0.7703447, -4.0905121, 827.1493967, -2.4724492, 0.0518070, 9.7574345, 5.2428755
-38.1603707, -57.6590603, 5.0190490, 4.9809510, -0.6215266, -0.7833930, -4.0420345, 827.3752377, -2.4624349, 0.0483199, 9.8643104, 5.2416172
-37.9196030, -57.8460971, 5.0139860, 4.9860140, -0.6054002, -0.7959212, -3.9908102, 827.6039084, -2.4531308, 0.0448366, 9.9700155, 5.2403593
-37.6751645, -58.0281579, 5.0089229, 4.9910771, -0.5892398, -0.8079582, -3.9367216, 827.8352362, -2.4445066, 0.0414730, 10.0745866, 5.2391016
-37.4273065, -58.2051599, 5.0038599, 4.9961401, -0.5730351, -0.8195309, -3.8796395, 828.0690575, -2.4365542, 0.0380222, 10.1780587, 5.2378443
-37.1762802, -58.3770202, 4.9990480, 5.0009520, -0.5567717, -0.8306655, -3.8194233, 828.3052097, -2.4225894, 0.0315397, 10.3818368, 5.2353305
-36.9223368, -58.5436560, 4.9943467, 5.0056533, -0.5404401, -0.8413825, -3.7559200, 828.5435696, -2.4166969, 0.0278368, 10.4822045, 5.2340740
-36.6657275, -58.7049844, 4.9896454, 5.0103546, -0.5240040, -0.8517158, -3.6889698, 828.7839214, -2.4112337, 0.0267573, 10.5815964, 5.2328179
-36.4066953, -58.8609352, 4.9849440, 5.0150560, -0.5075741, -0.8616081, -3.6184082, 829.0266836, -2.4055338, 0.0303671, 10.6800399, 5.2315620
-36.1453866, -59.0115860, 4.9817824, 5.0182176, -0.4913874, -0.8709411, -3.5441504, 829.2728563, -2.3993291, 0.0310716, 10.7775609, 5.2303065
-35.8818857, -59.1571093, 4.9786314, 5.0213686, -0.4755359, -0.8796963, -3.4661767, 829.5228628, -2.3871704, 0.0296010, 10.9699338, 5.2277963
-35.6162757, -59.2976793, 4.9754804, 5.0245196, -0.4600421, -0.8878971, -3.3844878, 829.7768211, -2.3812701, 0.0292980, 11.0648321, 5.2265417
-35.3486401, -59.4334700, 4.9728020, 5.0271980, -0.4449418, -0.8955595, -3.2991030, 830.0348770, -2.3754806, 0.0287040, 11.1589008, 5.2252874
-35.0790619, -59.5646556, 4.9715610, 5.0284390, -0.4302635, -0.9027034, -3.2100572, 830.2971257, -2.3642111, 0.0276601, 11.3446323, 5.2227796
-34.8076244, -59.6914103, 4.9703200, 5.0296800, -0.4160340, -0.9093491, -3.1174009, 830.5636336, -2.3587250, 0.0271074, 11.4363340, 5.2215262
-34.5344109, -59.8139082, 4.9690790, 5.0309210, -0.4022770, -0.9155180, -3.0211982, 830.8344347, -2.3533682, 0.0265360, 11.5272845, 5.2202730
-34.2595047, -59.9323234, 4.9684635, 5.0315365, -0.3890139, -0.9212319, -2.9215267, 831.1095333, -2.3429924, 0.0253310, 11.7070018, 5.2177677
-33.9829889, -60.0468301, 4.9684989, 5.0315011, -0.3762631, -0.9265129, -2.8184757, 831.3889051, -2.3379817, 0.0247084, 11.7958018, 5.2165154
-33.7049468, -60.1576024, 4.9685344, 5.0314656, -0.3640410, -0.9313829, -2.7121460, 831.6724995, -2.3331156, 0.0240498, 11.8839173, 5.2152635
-33.4254617, -60.2648145, 4.9685698, 5.0314302, -0.3523615, -0.9358640, -2.6026485, 831.9602413, -2.3237526, 0.0227175, 12.0581543, 5.2127605
-33.1446167, -60.3686404, 4.9692457, 5.0307543, -0.3412368, -0.9399774, -2.4901039, 832.2520322, -2.3192858, 0.0220206, 12.1443045, 5.2115095
-32.8624952, -60.4692544, 4.9701490, 5.0298510, -0.3306769, -0.9437440, -2.3746415, 832.5477527, -2.3107522, 0.0206215, 12.3147361, 5.2090084
-32.5791804, -60.5668305, 4.9710522, 5.0289478, -0.3206905, -0.9471840, -2.2563987, 832.8472638, -2.3067040, 0.0199044, 12.3990432, 5.2077582
-32.2947555, -60.6615429, 4.9719554, 5.0280446, -0.3112846, -0.9503167, -2.1355203, 833.1504086, -2.2990247, 0.0184741, 12.5659008, 5.2052589
-32.0093038, -60.7535657, 4.9743934, 5.0256066, -0.3024651, -0.9531605, -2.0121577, 833.4570143, -2.2954068, 0.0177475, 12.6484746, 5.2040097
-31.7229084, -60.8430732, 4.9768706, 5.0231294, -0.2942365, -0.9557326, -1.8864685, 833.7668928, -2.2885910, 0.0163130, 12.8119672, 5.2015121
-31.4356528, -60.9302393, 4.9793478, 5.0206522, -0.2866026, -0.9580496, -1.7586157, 834.0798432, -2.2823600, 0.0148679, 12.9733226, 5.1990157
-31.1476200, -61.0152383, 4.9818372, 5.0181628, -0.2795663, -0.9601264, -1.6287675, 834.3956522, -2.2794548, 0.0141590, 13.0532237, 5.1977680
-30.8588933, -61.0982443, 4.9843663, 5.0156337, -0.2731300, -0.9619771, -1.4970965, 834.7140961, -2.2740789, 0.0127344, 13.2115196, 5.1952735
-30.5695561, -61.1794314, 4.9868954, 5.0131046, -0.2672953, -0.9636147, -1.3637794, 835.0349413, -2.2716029, 0.0120295, 13.2899324, 5.1940266
-30.2796915, -61.2589738, 4.9894245, 5.0105755, -0.2620637, -0.9650506, -1.2289965, 835.3579460, -2.2670702, 0.0106337, 13.4453304, 5.1915339
-29.9893827, -61.3370456, 4.9919739, 5.0080261, -0.2574361, -0.9662953, -1.0929317, 835.6828609, -2.2630959, 0.0092483, 13.5988796, 5.1890423
-29.6987130, -61.4138209, 4.9945445, 5.0054555, -0.2534135, -0.9673580, -0.9557715, 836.0094301, -2.2613141, 0.0085656, 13.6749803, 5.1877969
-29.4077657, -61.4894739, 4.9971150, 5.0028850, -0.2499967, -0.9682467, -0.8177054, 836.3373923, -2.2581598, 0.0072106, 13.8258711, 5.1853072
-29.1166240, -61.5641788, 4.9996855, 5.0003145, -0.2471865, -0.9689679, -0.6789251, 836.6664811, -2.2567858, 0.0065344, 13.9006754, 5.1840627
-28.8253712, -61.6381095, 5.0019109, 4.9980891, -0.2449832, -0.9695273, -0.5396247, 836.9964263, -2.2544374, 0.0052115, 14.0490361, 5.1815748
-28.5340904, -61.7114404, 5.0040227, 4.9959773, -0.2433899, -0.9699285, -0.4000001, 837.3269552, -2.2526173, 0.0038819, 14.1957763, 5.1790880
-28.2428646, -61.7843455, 5.0061346, 4.9938654, -0.2423979, -0.9701769, -0.2602487, 837.6577893, -2.2519111, 0.0031810, 14.2685543, 5.1778450
-27.9517601, -61.8569951, 5.0082463, 4.9917537, -0.2419693, -0.9702839, -0.1205470, 837.9886700, -2.2509184, 0.0017821, 14.4129562, 5.1753600
-27.6608171, -61.9295541, 5.0103461, 4.9896539, -0.2420831, -0.9702555, 0.0189617, 838.3193889, -2.2504739, 0.0004412, 14.5558574, 5.1728762
-27.3700735, -62.0021865, 5.0124459, 4.9875541, -0.2427435, -0.9700905, 0.1581361, 838.6497475, -2.2504530, -0.0002332, 14.6267590, 5.1716348
-27.0795673, -62.0750567, 5.0145456, 4.9854544, -0.2439502, -0.9697878, 0.2968341, 838.9795470, -2.2508145, -0.0015741, 14.7674905, 5.1691527
-26.7893365, -62.1483289, 5.0163630, 4.9836370, -0.2457039, -0.9693449, 0.4349135, 839.3085895, -2.2517107, -0.0029067, 14.9068269, 5.1666719
-26.4994191, -62.2221673, 5.0172788, 4.9827212, -0.2480046, -0.9687588, 0.5722321, 839.6366791, -2.2523584, -0.0035729, 14.9759841, 5.1654319
-26.2098530, -62.2967361, 5.0181946, 4.9818054, -0.2508522, -0.9680254, 0.7086484, 839.9636223, -2.2540533, -0.0049050, 15.1133000, 5.1629529
-25.9206764, -62.3721995, 5.0191104, 4.9808896, -0.2542459, -0.9671396, 0.8440221, 840.2892293, -2.2562811, -0.0062321, 15.2493144, 5.1604750
-25.6319270, -62.4487219, 5.0196159, 4.9803841, -0.2581848, -0.9660956, 0.9782142, 840.6133144, -2.2575935, -0.0068995, 15.3168444, 5.1592366
-25.3436430, -62.5264673, 5.0197131, 4.9802869, -0.2626675, -0.9648864, 1.1110877, 840.9356973, -2.2606193, -0.0082314, 15.4417027, -10.0550451
-25.0558623, -62.6056001, 5.0198102, 4.9801898, -0.2676921, -0.9635045, 1.2425082, 841.2562036, -2.2623323, -0.0088967, 15.3109202, -9.9344028
-24.7686229, -62.6862844, 5.0199074, 4.9800926, -0.2732560, -0.9619413, 1.3723442, 841.5746661, -2.2661567, -0.0102381, 15.0507156, -9.7063309
-24.4819627, -62.7686845, 5.0201089, 4.9798911, -0.2793562, -0.9601875, 1.5004677, 841.8909256, -2.2705207, -0.0115739, 14.7919630, -9.4952842
-24.1959198, -62.8529646, 5.0203494, 4.9796506, -0.2859888, -0.9582330, 1.6267547, 842.2048320, -2.2729009, -0.0122496, 14.6630201, -9.3977894
-23.9105321, -62.9392889, 5.0205900, 4.9794100, -0.2931491, -0.9560667, 1.7510858, 842.5162451, -2.2780708, -0.0135962, 14.4056955, -9.2127598
-23.6258377, -63.0278217, 5.0208305, 4.9791695, -0.3008316, -0.9536773, 1.8733469, 842.8250360, -2.2808568, -0.0142737, 14.2772217, -9.1275279
-23.3418744, -63.1187272, 5.0200409, 4.9799591, -0.3090299, -0.9510523, 1.9934295, 843.1310879, -2.2868376, -0.0156333, 14.0203525, -8.9671639
-23.0586804, -63.2121697, 5.0192094, 4.9807906, -0.3177362, -0.9481791, 2.1112315, 843.4342974, -2.2900325, -0.0163155, 13.8918508, -8.8935918
-22.7762935, -63.3083132, 5.0183779, 4.9816221, -0.3269419, -0.9450444, 2.2266581, 843.7345753, -2.2968327, -0.0176923, 13.6344137, -8.7560765
-22.4947518, -63.4073221, 5.0173895, 4.9826105, -0.3366370, -0.9416345, 2.3396221, 844.0318482, -2.3004406, -0.0183852, 13.5053657, -8.6931604
-22.2140932, -63.5093607, 5.0157144, 4.9842856, -0.3468100, -0.9379354, 2.4500446, 844.3260592, -2.3080746, -0.0197911, 13.2463116, -8.5755496
-21.9343558, -63.6145930, 5.0140392, 4.9859608, -0.3574482, -0.9339330, 2.5578562, 844.6171691, -2.3121029, -0.0205056, 13.1161978, -8.5213685
-21.6555774, -63.7231834, 5.0123640, 4.9876360, -0.3685371, -0.9296130, 2.6629974, 844.9051578, -2.3205981, -0.0219692, 12.8545203, -8.4186011
-21.3777962, -63.8352960, 5.0104432, 4.9895568, -0.3800609, -0.9249615, 2.7654194, 845.1900247, -2.3250619, -0.0227250, 12.7228670, -8.3699273
-21.1010500, -63.9510952, 5.0081972, 4.9918028, -0.3920019, -0.9199644, 2.8650853, 845.4717902, -2.3296902, -0.0234993, 12.5906102, -8.3207256
-20.8253769, -64.0707451, 5.0059512, 4.9940488, -0.4043408, -0.9146084, 2.9619707, 845.7504963, -2.3394094, -0.0251432, 12.3242229, -8.2304095
-20.5508148, -64.1944099, 5.0037052, 4.9962948, -0.4170563, -0.9088807, 3.0560649, 846.0262078, -2.3445224, -0.0259683, 12.1899301, -8.1577324
-20.2774017, -64.3222540, 5.0011598, 4.9988402, -0.4301260, -0.9027689, 3.1473715, 846.2990113, -2.3553275, -0.0278177, 11.9196602, -8.1321958
-20.0051757, -64.4544414, 4.9984778, 5.0015222, -0.4435239, -0.8962625, 3.2359108, 846.5690225, -2.3608965, -0.0279570, 11.7824238, -8.1695891
-19.7342126, -64.5911096, 4.9957958, 5.0042042, -0.4571694, -0.8893796, 3.3217165, 846.8365232, -2.3665825, -0.0288567, 11.6429277, -8.0161262
-19.4647407, -64.7322887, 4.9931138, 5.0068862, -0.4710027, -0.8821318, 3.4048236, 847.1015771, -2.3788794, -0.0328779, 11.3674918, -7.6788184
-19.1970261, -64.8779817, 4.9911299, 5.0088701, -0.4850372, -0.8744935, 3.4852601, 847.3639528, -2.3856430, -0.0348547, 11.2315816, -7.5234884
-18.9313350, -65.0281920, 4.9891623, 5.0108377, -0.4992838, -0.8664385, 3.5630480, 847.6234210, -2.3928261, -0.0369533, 11.0968064, -7.3772446
-18.6679334, -65.1829227, 4.9871947, 5.0128053, -0.5137524, -0.8579385, 3.6382013, 847.8797482, -2.4084650, -0.0412162, 10.8302351, -7.0984309
-18.4070877, -65.3421770, 4.9855864, 5.0144136, -0.5284516, -0.8489634, 3.7107261, 848.1326995, -2.4169234, -0.0434254, 10.6983503, -6.9662487
-18.1490639, -65.5059581, 4.9848224, 5.0151776, -0.5433882, -0.8394816, 3.7806199, 848.3820395, -2.4258190, -0.0456777, 10.5673211, -6.8445527
-17.8941282, -65.6742692, 4.9840585, 5.0159415, -0.5585673, -0.8294592, 3.8478720, 848.6275332, -2.4351889, -0.0479278, 10.4369790, -6.7279538
-17.6425468, -65.8471134, 4.9832946, 5.0167054, -0.5739923, -0.8188607, 3.9124635, 848.8689482, -2.4450131, -0.0502242, 10.3072510, -6.6167163
-17.3945858, -66.0244939, 4.9834898, 5.0165102, -0.5896639, -0.8076487, 3.9743671, 849.1060557, -2.4660484, -0.0549496, 10.0492961, -6.4125001
-17.1505114, -66.2064140, 4.9842472, 5.0157528, -0.6055806, -0.7957839, 4.0335483, 849.3386331, -2.4772714, -0.0573700, 9.9208580, -6.3212847
-16.9105897, -66.3928768, 4.9850046, 5.0149954, -0.6217379, -0.7832254, 4.0899657, 849.5664658, -2.4889723, -0.0598181, 9.7925981, -6.2414392
-16.6750870, -66.5838856, 4.9857620, 5.0142380, -0.6381278, -0.7699305, 4.1435718, 849.7893499, -2.5011744, -0.0622558, 9.6642885, -6.1734493
-16.4442694, -66.7794434, 4.9873150, 5.0126850, -0.6547389, -0.7558552, 4.1943142, 850.0070951, -2.5138747, -0.0646779, 9.5356782, -6.1174961
-16.2184029, -66.9795535, 4.9889243, 5.0110757, -0.6715556, -0.7409542, 4.2421370, 850.2195276, -2.5270576, -0.0670823, 9.4064993, -6.0761257
-15.9977539, -67.1842192, 4.9905336, 5.0094664, -0.6885578, -0.7251814, 4.2869819, 850.4264939, -2.5407160, -0.0694408, 9.2764134, -6.0524838
-15.7825885, -67.3934435, 4.9922411, 5.0077589, -0.7057203, -0.7084905, 4.3287899, 850.6278646, -2.5548365, -0.0717162, 9.1449941, -6.0503236
-15.5731728, -67.6072296, 4.9943127, 5.0056873, -0.7230124, -0.6908350, 4.3675032, 850.8235382, -2.5693969, -0.0738621, 9.0117065, -6.0496337
-15.3697730, -67.8255808, 4.9963843, 5.0036157, -0.7403975, -0.6721693, 4.4030670, 851.0134462, -2.5843639, -0.0758220, 8.8764333, -6.0715635
-15.1726552, -68.0485003, 4.9984559, 5.0015441, -0.7578324, -0.6524493, 4.4354313, 851.1975572, -2.5996910, -0.0775331, 8.7385645, -6.1224966
-14.9820857, -68.2759912, 5.0000178, 4.9999822, -0.7752673, -0.6316333, 4.4645535, 851.3758823, -2.6153196, -0.0789332, 8.5973006, -6.2063152
-14.7983305, -68.5080567, 5.0009509, 4.9990491, -0.7926452, -0.6096832, 4.4903999, 851.5484801, -2.6312477, -0.0800103, 8.4516933, -6.3229841
-14.6216558, -68.7447000, 5.0018839, 4.9981161, -0.8099019, -0.5865653, 4.5129488, 851.7154615, -2.6473537, -0.0808667, 8.3007226, -6.4644576
-14.4523279, -68.9859243, 5.0028170, 4.9971830, -0.8269659, -0.5622521, 4.5321923, 851.8769947, -2.6636026, -0.0817208, 8.1434811, -6.6167158
-14.2906128, -69.2317329, 5.0020080, 4.9979920, -0.8437585, -0.5367230, 4.5481392, 852.0333096, -2.6636026, -0.0817208, 8.1434811, -6.6167158
-14.1367768, -69.4821287, 5.0002426, 4.9997574, -0.8601942, -0.5099666, 4.5608172, 852.1847009, -2.6800499, -0.0833827, 7.9793277, -6.7289001
-13.9910859, -69.7371152, 4.9984772, 5.0015228, -0.8761814, -0.4819815, 4.5702778, 852.3315326, -2.6970145, -0.0868691, 7.8088529, -6.5449515
-13.8538064, -69.9966954, 4.9967118, 5.0032882, -0.8916235, -0.4527775, 4.5765913, 852.4742323, -2.6970145, -0.0868691, 7.8088529, -6.5449515
-13.7252043, -70.2608726, 4.9920092, 5.0079908, -0.9064187, -0.4223802, 4.5798822, 852.6133132, -2.7152438, -0.0940719, 7.6393897, -5.0382643
-13.6054970, -70.5295983, 4.9866772, 5.0133228, -0.9202064, -0.3914334, 4.5803399, 852.7523271, -2.7366218, -0.1241555, 7.5063323, -3.3849184
-13.4947065, -70.8026186, 4.9813453, 5.0186547, -0.9327233, -0.3605929, 4.5784397, 852.8945652, -2.7647612, -0.1572632, 7.4155981, -1.9714393
-13.3928062, -71.0796283, 4.9760049, 5.0239951, -0.9440185, -0.3298926, 4.5747096, 853.0400636, -2.7647612, -0.1572632, 7.4155981, -1.9714393
-13.2997694, -71.3603222, 4.9701059, 5.0298941, -0.9541398, -0.2993613, 4.5697215, 853.1887959, -2.7991709, -0.1856201, 7.3622375, -0.7193277
-13.2155698, -71.6443952, 4.9642068, 5.0357932, -0.9631346, -0.2690200, 4.5640576, 853.3406693, -2.8387932, -0.2098314, 7.3426710, -0.0323411
-13.1401807, -71.9315420, 4.9583078, 5.0416922, -0.9710483, -0.2388831, 4.5583078, 853.4955407, -2.8824169, -0.2226267, 7.3417901, -0.0323411
-13.0735755, -72.2214576, 4.9529818, 5.0470182, -0.9779244, -0.2089590, 4.5529818, 853.6532301, -2.8824169, -0.2226267, 7.3417901, -0.0323411
-13.0157277, -72.5138366, 4.9493187, 5.0506813, -0.9838034, -0.1792510, 4.5483548, 853.8135387, -2.9269402, -0.2201176, 7.3409090, 0.1057609
-12.9666108, -72.8083740, 4.9456555, 5.0543445, -0.9887227, -0.1497577, 4.5445151, 853.9762552, -2.9703678, -0.2137312, 7.3437898, 0.4408497
-12.9261981, -73.1047646, 4.9419924, 5.0580076, -0.9927165, -0.1204739, 4.5414953, 854.1411560, -3.0124942, -0.2081134, 7.3557857, 0.7070239
-12.8944631, -73.4027032, 4.9399037, 5.0600963, -0.9958151, -0.0913909, 4.5393211, 854.3080060, -3.0536393, -0.2035480, 7.3749838, 0.8963138
-12.8713792, -73.7018845, 4.9392942, 5.0607058, -0.9980451, -0.0624971, 4.5380151, 854.4765605, -3.0939802, -0.1998772, 7.3992500, 1.0240954
-12.8569199, -74.0020035, 4.9386848, 5.0613152, -0.9994293, -0.0337787, 4.5375959, 854.6465665, -3.0939802, -0.1998772, 7.3992500, 1.0240954
-12.8510587, -74.3027549, 4.9380753, 5.0619247, -0.9999864, -0.0052201, 4.5380753, 854.8177649, -3.1336610, -0.1968431, 7.4268788, 1.1093307
-12.8537689, -74.6038336, 4.9400862, 5.0599138, -0.9997309, 0.0231958, 4.5394517, 854.9898909, 3.1104530, -0.1937525, 7.4566915, 1.1935625
-12.8650240, -74.9049344, 4.9428586, 5.0571414, -0.9986737, 0.0514870, 4.5416996, 855.1626765, 3.0720073, -0.1908455, 7.4886354, 1.2637997
-12.8847974, -75.2057521, 4.9456309, 5.0543691, -0.9968211, 0.0796721, 4.5447785, 855.3358509, 3.0340930, -0.1883648, 7.5223112, 1.3073932
-12.9130627, -75.5059815, 4.9486371, 5.0513629, -0.9941759, 0.1077696, 4.5486371, 855.5091422, 2.9966511, -0.1857839, 7.5569907, 1.3559659
-12.9497931, -75.8053175, 4.9539104, 5.0460896, -0.9907365, 0.1357982, 4.5532060, 855.6822786, 2.9597842, -0.1827594, 7.5927913, 1.4292404
-12.9949621, -76.1034549, 4.9591837, 5.0408163, -0.9864976, 0.1637756, 4.5583844, 855.8549889, 2.9597842, -0.1827594, 7.5927913, 1.4292404
-13.0485433, -76.4000884, 4.9644570, 5.0355430, -0.9814499, 0.1917187, 4.5640538, 856.0270052, 2.9235080, -0.1799884, 7.6303447, 1.4857502
-13.1105100, -76.6949130, 4.9701590, 5.0298410, -0.9755803, 0.2196432, 4.5700869, 856.1980644, 2.8877628, -0.1775751, 7.6691880, 1.5203728
-13.1808356, -76.9876235, 4.9765869, 5.0234131, -0.9688718, 0.2475628, 4.5763499, 856.3679095, 2.8524787, -0.1754188, 7.7087338, 1.5401574
-13.2594937, -77.2779146, 4.9830149, 5.0169851, -0.9613042, 0.2754892, 4.5827034, 856.5362923, 2.8175794, -0.1734378, 7.7485885, 1.5506633
-13.3464576, -77.5654812, 4.9894428, 5.0105572, -0.9528532, 0.3034315, 4.5890035, 856.7029734, 2.7830626, -0.1716350, 7.7885089, 1.5520767
-13.4417008, -77.8500181, 4.9953011, 5.0046989, -0.9434921, 0.3313951, 4.5951021, 856.8677311, 2.7830626, -0.1716350, 7.7885089, 1.5520767
-13.5451967, -78.1312201, 5.0008499, 4.9991501, -0.9331892, 0.3593856, 4.6008499, 857.0303395, 2.7488928, -0.1697061, 7.8282619, 1.5633559
-13.6569187, -78.4087821, 5.0063987, 4.9936013, -0.9219159, 0.3873901, 4.6060787, 857.1906610, 2.7152603, -0.1674102, 7.8681008, 1.5989883
-13.7768403, -78.6823988, 5.0119475, 4.9880525, -0.9096185, 0.4154445, 4.6106077, 857.3483134, 2.6824221, -0.1610604, 7.9086401, 1.8886957
-13.9049260, -78.9517777, 5.0146392, 4.9853608, -0.8963920, 0.4432622, 4.6142536, 857.5045681, 2.6506997, -0.1572477, 7.9562583, 2.0079160
-14.0410365, -79.2167697, 5.0170033, 4.9829967, -0.8824826, 0.4703451, 4.6170033, 857.6619732, 2.6506997, -0.1572477, 7.9562583, 2.0079160
-14.1849664, -79.4773177, 5.0193673, 4.9806327, -0.8680026, 0.4965597, 4.6189311, 857.8213498, 2.6193849, -0.1549558, 8.0065717, 2.0280659
-14.3365092, -79.7333660, 5.0213572, 4.9786428, -0.8529936, 0.5219214, 4.6200789, 857.9827540, 2.5887108, -0.1514362, 8.0570710, 2.1303601
-14.4954583, -79.9848592, 5.0207841, 4.9792159, -0.8375127, 0.5464178, 4.6204875, 858.1463839, 2.5587311, -0.1486961, 8.1097789, 2.1810153
-14.6616073, -80.2317416, 5.0202109, 4.9797891, -0.8216094, 0.5700509, 4.6202109, 858.3123586, 2.5292280, -0.1465312, 8.1633876, 2.1950475
-14.8347496, -80.4739575, 5.0196378, 4.9803622, -0.8053314, 0.5928249, 4.6193193, 858.4807783, 2.5001253, -0.1446279, 8.2169880, 2.1943753
-15.0146788, -80.7114514, 5.0184546, 4.9815454, -0.7887227, 0.6147491, 4.6178907, 858.6517105, 2.5001253, -0.1446279, 8.2169880, 2.1943753
-15.2011882, -80.9441677, 5.0161210, 4.9838790, -0.7718241, 0.6358361, 4.6160140, 858.8251949, 2.4713498, -0.1431482, 8.2702247, 2.1681113
-15.3940714, -81.1720507, 5.0137874, 4.9862126, -0.7546725, 0.6561017, 4.6137874, 859.0012448, 2.4428480, -0.1417122, 8.3224899, 2.1429121
-15.5931219, -81.3950449, 5.0114538, 4.9885462, -0.7373013, 0.6755640, 4.6113034, 859.1798489, 2.4147454, -0.1390211, 8.3738270, 2.2096325
-15.7981331, -81.6130947, 5.0087756, 4.9912244, -0.7197404, 0.6942433, 4.6086263, 859.3609747, 2.3872498, -0.1361010, 8.4264351, 2.2935726
-16.0088985, -81.8261444, 5.0058418, 4.9941582, -0.7020159, 0.7121613, 4.6058100, 859.5445700, 2.3603064, -0.1334175, 8.4806964, 2.3611656
-16.2252117, -82.0341384, 5.0029080, 4.9970920, -0.6841505, 0.7293409, 4.6029080, 859.7305651, 2.3339323, -0.1300371, 8.5361966, 2.4809153
-16.4468660, -82.2370212, 4.9999742, 5.0000258, -0.6661637, 0.7458055, 4.5999520, 859.9188749, 2.3084130, -0.1251280, 8.5941254, 2.7138565
-16.6736550, -82.4347371, 4.9973782, 5.0026218, -0.6480717, 0.7615793, 4.5969187, 860.1094014, 2.2838860, -0.1201940, 8.6570494, 2.9471511
-16.9053722, -82.6272305, 4.9948496, 5.0051504, -0.6298876, 0.7766863, 4.5937593, 860.3020362, 2.2603123, -0.1155674, 8.7248686, 3.1569516
-17.1418110, -82.8144459, 4.9923210, 5.0076790, -0.6116217, 0.7911503, 4.5904192, 860.4966610, 2.2376369, -0.1111927, 8.7969357, 3.3488040
-17.3827650, -82.9963275, 4.9899100, 5.0100900, -0.5932817, 0.8049949, 4.5868403, 860.6931493, 2.2158146, -0.1070229, 8.8727427, 3.5273277
-17.6280275, -83.1728199, 4.9883778, 5.0116222, -0.5748726, 0.8182430, 4.5829593, 860.8913672, 2.1948089, -0.1030179, 8.9518967, 3.6964288
-17.8773921, -83.3438673, 4.9868457, 5.0131543, -0.5563970, 0.8309166, 4.5787075, 861.0911744, 2.1745904, -0.0991428, 9.0341013, 3.8594923
-18.1306523, -83.5094143, 4.9853136, 5.0146864, -0.5378556, 0.8430370, 4.5740099, 861.2924255, 2.1551365, -0.0953675, 9.1191414, 4.0194635
-18.3876016, -83.6694051, 4.9842781, 5.0157219, -0.5192466, 0.8546245, 4.5687841, 861.4949708, 2.1364302, -0.0916635, 9.2068714, 4.1791439
-18.6480334, -83.8237842, 4.9840092, 5.0159908, -0.5005666, 0.8656980, 4.5629402, 861.6986573, 2.1184595, -0.0880104, 9.2972089, 4.3406881
-18.9117412, -83.9724960, 4.9837403, 5.0162597, -0.4818103, 0.8762756, 4.5563805, 861.9033296, 2.1012171, -0.0843739, 9.3901182, 4.5074880
